,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1180,1181,60,RL,69.0,11170,Pave,0.3333333333333333,Lvl,1.0,Corner,1.0,Timber,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,Wood,0.75,0.5,0.0,0.2,1216,0.0,0,0,1216,GasA,1.0,1.0,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,0.5,8,Typ,0,-1.0,Attchd,1990.0,1.0,2,693,0.5,0.5,Y,0,0,0,0,0,0,0,4,2006,WD,Normal,250000
1181,1182,120,RM,64.0,5587,Pave,0.6666666666666666,HLS,1.0,Inside,0.5,Crawfor,Norm,Norm,TwnhsE,1Story,0.7777777777777778,0.4444444444444444,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,1.0,0.5,PConc,1.0,0.5,1.0,1.0,1480,0.0,0,120,1600,GasA,1.0,1.0,SBrkr,1652,0,0,1652,1,1,2,0,2,1,0.75,5,Typ,1,0.75,Attchd,2008.0,1.0,2,482,0.5,0.5,Y,162,53,0,153,0,0,0,11,2008,New,Partial,392500
1182,1183,60,RL,160.0,15623,Pave,0.6666666666666666,Lvl,1.0,Corner,1.0,NoRidge,Norm,Norm,1Fam,2Story,1.0,0.4444444444444444,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,0.75,0.5,PConc,1.0,0.5,0.6666666666666666,1.0,2096,0.0,0,300,2396,GasA,1.0,1.0,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,1.0,10,Typ,2,0.5,Attchd,1996.0,1.0,3,813,0.5,0.5,Y,171,78,0,0,0,555,0,7,2007,WD,Abnorml,745000
1183,1184,30,RL,60.0,10800,Pave,1.0,Lvl,1.0,Inside,1.0,OldTown,Norm,Norm,1Fam,1Story,0.4444444444444444,0.5555555555555556,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,0.5,0.5,BrkTil,0.5,0.5,0.0,0.4,821,0.0,0,299,1120,GasA,1.0,1.0,SBrkr,1130,0,0,1130,1,0,1,0,2,1,0.5,5,Typ,1,0.75,Detchd,1970.0,0.0,2,720,0.5,0.5,Y,229,0,0,0,0,0,0,6,2006,WD,Normal,120000
1184,1185,20,RL,50.0,35133,Grvl,1.0,Lvl,1.0,Inside,0.5,Timber,Norm,Norm,1Fam,1Story,0.4444444444444444,0.3333333333333333,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,0.5,0.5,CBlock,0.5,0.5,1.0,0.4,1159,0.0,0,413,1572,GasA,0.75,1.0,SBrkr,1572,0,0,1572,1,0,1,1,3,1,0.5,5,Typ,2,0.5,2Types,1963.0,0.5,3,995,0.5,0.5,Y,0,263,0,0,263,0,0,5,2007,WD,Normal,186700
1185,1186,50,RL,60.0,9738,Pave,1.0,Lvl,1.0,Inside,1.0,Edwards,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.6666666666666666,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,0.5,0.75,BrkTil,0.5,0.5,0.0,0.6,392,0.0,0,392,784,GasA,0.75,1.0,SBrkr,949,272,0,1221,1,0,1,0,4,1,0.5,7,Typ,0,-1.0,Attchd,1965.0,0.0,1,392,0.5,0.5,Y,0,0,236,0,0,0,0,3,2006,WD,Normal,104900
1186,1187,190,RL,107.0,10615,Pave,0.6666666666666666,Bnk,1.0,Corner,0.5,OldTown,Artery,Artery,2fmCon,2Story,0.2222222222222222,0.4444444444444444,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.25,0.5,0.3333333333333333,0.6,440,0.0,0,538,978,GasA,0.5,1.0,SBrkr,1014,685,0,1699,1,0,2,0,3,2,0.5,7,Typ,0,-1.0,CarPort,1920.0,0.0,2,420,0.25,0.25,Y,0,74,0,0,0,0,0,8,2009,WD,Abnorml,95000
1187,1188,20,RL,89.0,12461,Pave,1.0,Lvl,1.0,Corner,1.0,NoRidge,Norm,Norm,1Fam,1Story,0.7777777777777778,0.4444444444444444,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,0.75,0.5,PConc,0.75,0.5,0.0,1.0,1456,0.0,0,168,1624,GasA,1.0,1.0,SBrkr,1624,0,0,1624,1,0,2,0,2,1,0.75,5,Typ,1,0.25,Attchd,1994.0,0.5,3,757,0.5,0.5,Y,0,114,192,0,0,0,0,7,2006,WD,Normal,262000
1188,1189,60,RL,68.0,8935,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,0.75,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,831,831,GasA,1.0,1.0,SBrkr,831,829,0,1660,0,0,2,1,3,1,0.75,7,Typ,0,-1.0,Attchd,2002.0,0.5,2,493,0.5,0.5,Y,144,68,0,0,0,0,0,7,2009,WD,Normal,195000
1189,1190,60,RL,60.0,7500,Pave,1.0,Lvl,1.0,Inside,1.0,Gilbert,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,PConc,0.5,0.5,0.0,0.0,0,0.0,0,994,994,GasA,0.75,1.0,SBrkr,1028,776,0,1804,0,0,2,1,3,1,0.75,7,Typ,1,0.5,Attchd,1999.0,1.0,2,442,0.5,0.5,Y,140,60,0,0,0,0,0,6,2010,WD,Normal,189000
1190,1191,190,RL,69.0,32463,Pave,1.0,Low,1.0,Inside,0.5,Mitchel,Norm,Norm,2fmCon,1Story,0.3333333333333333,0.3333333333333333,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,0.5,0.75,CBlock,0.5,0.5,0.6666666666666666,0.6,1159,0.0,0,90,1249,GasA,1.0,1.0,SBrkr,1622,0,0,1622,1,0,1,0,3,1,0.5,7,Typ,1,0.5,2Types,1975.0,1.0,4,1356,0.5,0.5,Y,439,0,0,0,0,0,0,3,2007,WD,Normal,168000
1191,1192,160,FV,24.0,2645,Pave,1.0,Lvl,1.0,Inside,1.0,Somerst,Norm,Norm,Twnhs,2Story,0.7777777777777778,0.4444444444444444,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,0.75,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,776,776,GasA,1.0,1.0,SBrkr,764,677,0,1441,0,0,2,1,2,1,0.75,5,Typ,0,-1.0,Detchd,1999.0,0.0,2,492,0.5,0.5,Y,206,0,0,0,0,0,0,11,2007,WD,Normal,174000
1192,1193,50,RM,60.0,9600,Pave,1.0,Lvl,1.0,Inside,1.0,OldTown,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.7777777777777778,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,PConc,0.5,0.5,0.3333333333333333,0.0,0,0.0,0,702,702,GasA,0.75,1.0,SBrkr,842,630,0,1472,0,0,1,0,3,1,0.75,6,Typ,0,-1.0,Detchd,1925.0,0.0,1,250,0.5,0.25,P,0,0,84,0,0,0,0,7,2007,WD,Normal,125000
1193,1194,120,RM,69.0,4500,Pave,1.0,Lvl,1.0,FR2,1.0,Mitchel,Norm,Norm,TwnhsE,1Story,0.5555555555555556,0.4444444444444444,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,0.5,0.5,PConc,1.0,0.5,0.0,1.0,883,0.0,0,341,1224,GasA,1.0,1.0,SBrkr,1224,0,0,1224,1,0,2,0,2,1,0.5,5,Typ,0,-1.0,Attchd,1999.0,1.0,2,402,0.5,0.5,Y,0,304,0,0,0,0,0,6,2009,WD,Normal,165000
1194,1195,60,RL,80.0,9364,Pave,1.0,Lvl,1.0,Corner,1.0,Sawyer,Norm,Norm,1Fam,2Story,0.5555555555555556,0.6666666666666666,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,371,0.0,0,292,663,GasA,0.5,1.0,SBrkr,663,689,0,1352,0,0,1,1,4,1,0.5,7,Typ,0,-1.0,Attchd,1969.0,1.0,1,299,0.5,0.5,Y,379,36,0,0,0,0,0,3,2010,WD,Normal,158000
1195,1196,60,RL,51.0,8029,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.4444444444444444,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,728,728,GasA,1.0,1.0,SBrkr,728,728,0,1456,0,0,2,1,3,1,0.75,8,Typ,0,-1.0,Attchd,2005.0,1.0,2,400,0.5,0.5,Y,100,24,0,0,0,0,0,7,2008,WD,Normal,176000
1196,1197,60,RL,58.0,14054,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,Gilbert,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,0.0,0,0.0,0,879,879,GasA,1.0,1.0,SBrkr,879,984,0,1863,0,0,2,1,4,1,0.75,9,Typ,1,0.75,BuiltIn,2006.0,1.0,3,660,0.5,0.5,Y,100,17,0,0,0,0,0,11,2006,New,Partial,219210
1197,1198,75,RM,65.0,8850,Pave,0.6666666666666666,Bnk,1.0,Corner,1.0,OldTown,Norm,Norm,1Fam,2.5Unf,0.6666666666666666,0.5555555555555556,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,BrkTil,0.5,0.5,0.0,0.0,0,0.0,0,815,815,GasA,1.0,1.0,SBrkr,815,875,0,1690,0,0,1,0,3,1,0.5,7,Typ,1,0.75,Detchd,1916.0,0.0,1,225,0.5,0.5,Y,0,0,330,0,0,0,0,7,2006,ConLw,Normal,144000
1198,1199,20,RL,70.0,9100,Pave,1.0,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666666,0.4444444444444444,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,1212,1212,GasA,1.0,1.0,SBrkr,1212,0,0,1212,0,0,2,0,3,1,0.75,6,Typ,0,-1.0,Attchd,2001.0,0.5,2,573,0.5,0.5,Y,356,0,0,0,0,0,0,6,2009,WD,Normal,178000
1199,1200,20,RL,75.0,11235,Pave,1.0,Lvl,1.0,Inside,1.0,Sawyer,Norm,Norm,1Fam,1Story,0.3333333333333333,0.4444444444444444,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.4,547,0.0,0,504,1051,GasA,0.75,1.0,SBrkr,1382,0,0,1382,0,0,1,1,3,1,0.5,6,Typ,1,0.0,Attchd,1974.0,0.0,2,459,0.5,0.5,Y,0,82,0,0,0,0,0,10,2006,WD,Normal,148000
1200,1201,20,RL,71.0,9353,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.3333333333333333,0.4444444444444444,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,864,864,GasA,0.75,1.0,SBrkr,864,0,0,864,0,0,1,0,3,1,0.5,5,Typ,0,-1.0,Attchd,1972.0,0.0,1,280,0.5,0.5,Y,0,0,0,0,0,0,0,7,2006,Oth,Abnorml,116050
1201,1202,60,RL,80.0,10400,Pave,1.0,Lvl,1.0,Corner,1.0,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,PConc,0.75,0.5,0.6666666666666666,0.0,0,0.0,0,866,866,GasA,1.0,1.0,SBrkr,866,913,0,1779,0,0,2,1,3,1,0.75,6,Typ,0,-1.0,Attchd,1998.0,0.5,2,546,0.5,0.5,Y,198,36,0,0,0,0,0,3,2009,WD,Normal,197900
1202,1203,50,RM,50.0,6000,Pave,1.0,Lvl,1.0,Corner,1.0,BrkSide,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.7777777777777778,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,BrkTil,0.5,0.5,0.0,0.0,0,0.0,0,884,884,GasA,1.0,1.0,SBrkr,884,464,0,1348,1,0,1,0,3,1,0.5,5,Typ,1,0.25,Detchd,1960.0,0.0,1,216,0.5,0.5,N,0,0,208,0,0,0,0,5,2009,WD,Normal,117000
1203,1204,20,RL,75.0,9750,Pave,1.0,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666666,0.4444444444444444,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,0.75,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,1630,1630,GasA,1.0,1.0,SBrkr,1630,0,0,1630,0,0,2,0,3,1,0.75,6,Typ,1,0.5,Attchd,2000.0,0.0,2,451,0.5,0.5,Y,74,234,0,0,0,0,0,10,2009,WD,Normal,213000
1204,1205,20,RL,78.0,10140,Pave,1.0,Lvl,1.0,Inside,1.0,NWAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.5555555555555556,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.75,0.5,0.0,0.8,788,0.0,0,268,1056,GasA,1.0,1.0,SBrkr,1074,0,0,1074,1,0,1,1,3,1,0.5,6,Typ,0,-1.0,Attchd,1975.0,0.5,2,495,0.5,0.5,Y,0,88,0,0,0,0,0,7,2006,WD,Normal,153500
1205,1206,20,RL,90.0,14684,Pave,0.6666666666666666,Lvl,1.0,CulDSac,1.0,SawyerW,Norm,Norm,1Fam,1Story,0.6666666666666666,0.6666666666666666,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,0.75,0.5,CBlock,0.75,0.5,0.3333333333333333,0.8,485,0.6,177,1496,2158,GasA,0.75,1.0,SBrkr,2196,0,0,2196,0,0,2,0,3,1,0.75,7,Typ,1,0.5,Attchd,1990.0,0.5,3,701,0.5,0.5,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,271900
1206,1207,20,RH,69.0,8900,Pave,1.0,Lvl,1.0,Inside,1.0,SawyerW,Norm,Norm,1Fam,1Story,0.3333333333333333,0.3333333333333333,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.4,1056,0.0,0,0,1056,GasA,0.5,1.0,SBrkr,1056,0,0,1056,1,0,1,0,2,1,0.5,5,Typ,0,-1.0,Detchd,1966.0,0.0,1,384,0.5,0.5,Y,0,42,0,0,0,0,0,11,2006,WD,Normal,107000
1207,1208,20,RL,70.0,9135,Pave,1.0,Lvl,1.0,Inside,1.0,CollgCr,Norm,Norm,1Fam,1Story,0.5555555555555556,0.4444444444444444,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,1.0,340,0.0,0,1342,1682,GasA,1.0,1.0,SBrkr,1700,0,0,1700,1,0,2,0,3,1,0.75,7,Typ,0,-1.0,Attchd,2003.0,0.5,2,544,0.5,0.5,Y,192,23,0,0,0,0,0,5,2006,WD,Normal,200000
1208,1209,20,RL,70.0,7763,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.6666666666666666,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.75,CBlock,0.5,0.5,0.0,0.4,504,0.6,108,319,931,GasA,0.5,1.0,SBrkr,1283,0,0,1283,1,0,1,0,3,1,0.5,6,Typ,0,-1.0,Detchd,1980.0,0.0,2,506,0.5,0.5,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,140000
1209,1210,20,RL,85.0,10182,Pave,0.6666666666666666,Lvl,1.0,CulDSac,1.0,Somerst,RRNn,Norm,1Fam,1Story,0.7777777777777778,0.4444444444444444,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,0.75,0.5,PConc,1.0,0.5,0.3333333333333333,1.0,1220,0.0,0,440,1660,GasA,1.0,1.0,SBrkr,1660,0,0,1660,1,0,2,0,3,1,0.75,8,Typ,1,0.75,Attchd,2006.0,0.5,2,500,0.5,0.5,Y,322,50,0,0,0,0,0,5,2006,New,Partial,290000
1210,1211,60,RL,70.0,11218,Pave,1.0,Lvl,1.0,Inside,1.0,SawyerW,Norm,Norm,1Fam,2Story,0.5555555555555556,0.4444444444444444,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.75,0.5,PConc,0.75,0.5,0.0,0.0,0,0.0,0,1055,1055,GasA,1.0,1.0,SBrkr,1055,790,0,1845,0,0,2,1,3,1,0.75,8,Typ,1,0.5,Attchd,1992.0,0.5,2,462,0.5,0.5,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,189000
1211,1212,50,RL,152.0,12134,Pave,0.6666666666666666,Bnk,1.0,Inside,0.5,Gilbert,Norm,Norm,1Fam,1.5Fin,0.7777777777777778,0.6666666666666666,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.75,0.5,Wood,0.75,0.5,0.6666666666666666,1.0,427,0.0,0,132,559,GasA,0.75,1.0,SBrkr,1080,672,0,1752,0,0,2,0,4,1,0.5,8,Typ,0,-1.0,Basment,1988.0,0.5,2,492,0.5,0.5,Y,325,12,0,0,0,0,0,6,2010,WD,Normal,164000
1212,1213,30,RL,50.0,9340,Pave,1.0,Lvl,1.0,Inside,1.0,Edwards,Norm,Norm,1Fam,1Story,0.3333333333333333,0.5555555555555556,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.4,344,0.0,0,328,672,GasA,0.5,1.0,SBrkr,672,0,0,672,1,0,1,0,2,1,0.5,4,Typ,0,-1.0,Attchd,1941.0,0.0,1,234,0.5,0.5,N,0,113,0,0,0,0,0,8,2009,WD,Normal,113000
1213,1214,80,RL,69.0,10246,Pave,0.6666666666666666,Lvl,1.0,CulDSac,1.0,Sawyer,Norm,Norm,1Fam,SLvl,0.3333333333333333,0.8888888888888888,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.75,CBlock,0.5,0.75,0.6666666666666666,1.0,648,0.0,0,0,648,GasA,1.0,1.0,SBrkr,960,0,0,960,1,1,0,0,0,1,0.5,3,Typ,0,-1.0,Attchd,1965.0,0.0,1,364,0.5,0.5,Y,88,0,0,0,0,0,0,5,2006,WD,Normal,145000
1214,1215,85,RL,69.0,10205,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,SFoyer,0.4444444444444444,0.4444444444444444,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.6666666666666666,0.6,784,0.0,0,141,925,GasA,0.5,1.0,SBrkr,999,0,0,999,1,0,1,0,3,1,0.5,6,Typ,0,-1.0,Attchd,1962.0,0.0,1,300,0.5,0.5,Y,150,72,0,0,0,0,0,5,2006,WD,Normal,134500
1215,1216,20,RL,99.0,7094,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,Sawyer,Norm,Norm,1Fam,1Story,0.4444444444444444,0.4444444444444444,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.4,180,0.2,374,340,894,GasA,0.5,1.0,SBrkr,894,0,0,894,0,0,1,0,3,1,0.5,5,Typ,0,-1.0,Detchd,1966.0,0.5,1,384,0.5,0.5,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,125000
1216,1217,90,RM,68.0,8930,Pave,1.0,Lvl,1.0,Inside,1.0,Sawyer,RRAe,Norm,Duplex,1.5Fin,0.5555555555555556,0.4444444444444444,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.5,0.5,Slab,-1.0,-1.0,-1.0,-1.0,0,-1.0,0,0,0,GasA,0.5,1.0,SBrkr,1318,584,0,1902,0,0,2,0,4,2,0.5,8,Typ,0,-1.0,Attchd,1978.0,0.0,2,539,0.5,0.5,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,112000
1217,1218,20,FV,72.0,8640,Pave,1.0,Lvl,1.0,Inside,1.0,Somerst,Norm,Norm,1Fam,1Story,0.7777777777777778,0.4444444444444444,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,0.75,0.5,PConc,0.75,0.5,0.3333333333333333,1.0,936,0.0,0,364,1300,GasA,1.0,1.0,SBrkr,1314,0,0,1314,1,0,2,0,3,1,0.75,6,Typ,0,-1.0,Attchd,2009.0,0.5,2,552,0.5,0.5,Y,135,112,0,0,0,0,0,9,2009,New,Partial,229456
1218,1219,50,RM,52.0,6240,Pave,1.0,Lvl,1.0,Inside,1.0,BrkSide,Norm,Norm,1Fam,1.5Fin,0.3333333333333333,0.4444444444444444,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,0.5,0.5,Slab,-1.0,-1.0,-1.0,-1.0,0,-1.0,0,0,0,GasA,0.75,0.0,SBrkr,672,240,0,912,0,0,1,0,2,1,0.5,3,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,N,0,0,0,0,0,0,0,7,2006,WD,Normal,80500
1219,1220,160,RM,21.0,1680,Pave,1.0,Lvl,1.0,Inside,1.0,BrDale,Norm,Norm,Twnhs,2Story,0.5555555555555556,0.4444444444444444,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.0,0,0.0,0,672,672,GasA,0.5,1.0,SBrkr,672,546,0,1218,0,0,1,1,3,1,0.5,7,Typ,0,-1.0,-1,-1.0,-1.0,0,0,-1.0,-1.0,N,201,0,0,0,0,0,0,4,2006,WD,Abnorml,91500
1220,1221,20,RL,66.0,7800,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.4444444444444444,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.4,312,0.2,600,0,912,GasA,0.5,1.0,SBrkr,912,0,0,912,0,0,1,0,2,1,0.5,5,Typ,0,-1.0,Attchd,1964.0,0.0,1,288,0.5,0.5,Y,0,0,0,0,0,0,0,11,2006,WD,Abnorml,115000
1221,1222,20,RL,55.0,8250,Pave,1.0,Lvl,1.0,Inside,1.0,Sawyer,Feedr,Norm,1Fam,1Story,0.4444444444444444,0.4444444444444444,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.6,250,0.2,492,210,952,GasA,1.0,1.0,SBrkr,1211,0,0,1211,0,0,1,0,3,1,0.5,5,Typ,1,0.5,Attchd,1968.0,0.0,1,322,0.5,0.5,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
1222,1223,50,RL,78.0,10496,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Artery,Norm,1Fam,1.5Fin,0.5555555555555556,0.5555555555555556,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,0.5,0.5,CBlock,0.5,0.5,0.3333333333333333,0.4,196,0.0,0,844,1040,GasA,1.0,1.0,SBrkr,1168,678,0,1846,0,0,2,0,3,1,0.5,7,Typ,1,0.75,Attchd,1949.0,0.0,1,315,0.5,0.5,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,143000
1223,1224,20,RL,89.0,10680,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.2222222222222222,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,0.5,0.5,CBlock,0.5,0.25,0.0,0.2,756,0.0,0,1380,2136,GasA,0.5,0.0,FuseA,2136,0,0,2136,0,0,2,0,4,1,0.5,7,Mod,0,-1.0,Detchd,1951.0,0.0,2,528,0.5,0.5,Y,0,30,0,0,0,0,0,10,2006,WD,Normal,137900
1224,1225,60,RL,60.0,15384,Pave,0.6666666666666666,Lvl,1.0,Inside,1.0,Gilbert,RRAn,Norm,1Fam,2Story,0.6666666666666666,0.4444444444444444,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.75,0.5,PConc,0.75,0.5,0.6666666666666666,1.0,724,0.0,0,64,788,GasA,1.0,1.0,SBrkr,788,702,0,1490,1,0,2,1,3,1,0.75,8,Typ,1,0.75,Attchd,2004.0,1.0,2,388,0.5,0.5,Y,100,75,0,0,0,0,0,2,2008,WD,Normal,184000
1225,1226,80,RL,65.0,10482,Pave,1.0,Lvl,1.0,Inside,1.0,NAmes,Norm,Norm,1Fam,SLvl,0.5555555555555556,0.7777777777777778,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,0.5,0.75,CBlock,0.5,0.5,0.6666666666666666,1.0,507,0.0,0,81,588,GasA,1.0,1.0,SBrkr,1138,0,0,1138,0,1,1,0,3,1,0.5,6,Typ,0,-1.0,Attchd,1958.0,0.5,1,264,0.5,0.5,Y,224,0,0,0,0,0,0,6,2007,WD,Normal,145000
1226,1227,60,RL,86.0,14598,Pave,0.6666666666666666,Lvl,1.0,CulDSac,1.0,Somerst,Feedr,Norm,1Fam,2Story,0.5555555555555556,0.4444444444444444,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,0.75,0.5,PConc,0.75,0.5,0.3333333333333333,0.0,0,0.0,0,894,894,GasA,1.0,1.0,SBrkr,894,1039,0,1933,0,0,2,1,4,1,0.75,9,Typ,1,0.75,BuiltIn,2007.0,1.0,3,668,0.5,0.5,Y,100,18,0,0,0,0,0,1,2008,WD,Normal,214000
1227,1228,20,RL,72.0,8872,Pave,1.0,Lvl,1.0,Corner,1.0,NAmes,Norm,Norm,1Fam,1Story,0.4444444444444444,0.7777777777777778,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,0.5,0.5,CBlock,0.5,0.5,0.0,0.8,595,0.0,0,317,912,GasA,1.0,1.0,SBrkr,912,0,0,912,1,0,1,0,2,1,0.75,5,Typ,0,-1.0,Detchd,1992.0,0.0,2,576,0.5,0.5,Y,0,240,0,0,0,0,0,12,2008,WD,Normal,147000
